dataset,mecanismo,percentual,estrategia,semente,imp_mae,imp_rmse,imp_acc,LogReg_acc,LogReg_macro_f1,LogReg_weighted_f1,RF_Class_acc,RF_Class_macro_f1,RF_Class_weighted_f1,CatBoost_Class_acc,CatBoost_Class_macro_f1,CatBoost_Class_weighted_f1,Ridge_mae,Ridge_rmse,Ridge_r2,RF_Reg_mae,RF_Reg_rmse,RF_Reg_r2,CatBoost_Reg_mae,CatBoost_Reg_rmse,CatBoost_Reg_r2
air_quality_uci,MNAR,0.05,knn3,123,148.43322256097557,246.43858663806282,,,,,,,,,,,0.4311285451806839,0.5468805646835798,0.9947977959258546,0.09440361445783123,0.186556606610112,0.9993946261278434,0.3035354616329695,0.42034962480116367,0.9969265671126532
air_quality_uci,MNAR,0.05,knn3,999,134.64410955284552,220.35330226993412,,,,,,,,,,,0.45764862903077996,0.5709110931189948,0.992601259858885,0.1448253012048195,0.3664592960516227,0.9969515975853761,0.308129395485666,0.44766053557049634,0.9954509738764837
air_quality_uci,MNAR,0.05,knn5,42,164.09059979674794,288.01881848471135,,,,,,,,,,,0.5085477685972087,0.702837680063304,0.9916976345023759,0.17399397590361473,0.42259313509725344,0.9969985117260906,0.3647195879966962,0.6360990518442883,0.9931994933146046
air_quality_uci,MNAR,0.05,knn5,123,143.49827926829266,253.74043281725938,,,,,,,,,,,0.4661789436145417,0.5968352099225231,0.9938040018668777,0.15432530120481847,0.3596597622452549,0.9977499813825624,0.345987146388665,0.46163708109304713,0.9962931605306998
air_quality_uci,MNAR,0.05,knn5,999,142.89881264227643,240.77166382004586,,,,,,,,,,,0.46901567660806054,0.6367498531907487,0.9907963834167197,0.18355421686746984,0.5336842620560066,0.9935346862851722,0.34734077759886306,0.5208135966514207,0.9938427691281835
air_quality_uci,MNAR,0.05,knn7,42,167.97774155052264,266.0724307063475,,,,,,,,,,,0.47549397808571237,0.6677132684428826,0.9925067229829669,0.18028313253012063,0.44920097066702097,0.9966086458251628,0.35011492954616613,0.5318295808551353,0.9952462454456273
air_quality_uci,MNAR,0.05,knn7,123,169.5767243902439,304.1998597108702,,,,,,,,,,,0.46504000129612977,0.5951781800232678,0.9938383587600609,0.15739759036144485,0.35928927500348523,0.9977546145049166,0.31970067987318257,0.4152356829002525,0.997000894521115
air_quality_uci,MNAR,0.05,knn7,999,144.85095929152146,243.17121545178952,,,,,,,,,,,0.4618265498543078,0.5807150435236095,0.9923449688153669,0.12866867469879553,0.3166258196018676,0.9977243080936117,0.3405825654795042,0.4926236843185866,0.9944912712669034
air_quality_uci,MNAR,0.05,iterative,42,156.3591837471255,256.1498386513048,,,,,,,,,,,0.4845314195560987,0.6988568958455234,0.9917914152747146,0.11674698795180778,0.3321796944390056,0.9981454525994649,0.32165464308531266,0.5729067061593004,0.9944835512563363
air_quality_uci,MNAR,0.05,iterative,123,143.8631164766994,246.83235695401427,,,,,,,,,,,0.4656693724621967,0.5819795283984507,0.9941086093326084,0.07583734939759036,0.15982737298919397,0.9995556709292986,0.2868237875022855,0.3800325872919624,0.9974878585885623
air_quality_uci,MNAR,0.05,iterative,999,187.5224746533065,307.42994858853206,,,,,,,,,,,0.41548582620775043,0.5299199532583233,0.9936255700069512,0.07079518072289138,0.1380251417642314,0.9995675486923388,0.2817031116799174,0.37344886684149825,0.9968342027104923
air_quality_uci,MNAR,0.05,gain,42,458.6179211382114,665.9712102925225,,,,,,,,,,,6.103486867287608,7.73336076655387,-0.005144075081507715,6.103936696863094,7.7334770642671655,-0.005174306914719651,,,
air_quality_uci,MNAR,0.05,gain,123,479.8764715447154,718.7845740490458,,,,,,,,,,,6.054306180850482,7.593095817906097,-0.002859670080958665,6.053528607622623,7.593482120139526,-0.0029617145683225043,,,
air_quality_uci,MNAR,0.05,gain,999,574.0535530487805,863.239095427599,,,,,,,,,,,5.50032535588648,6.695895524514064,-0.01774305739961224,5.506674844612945,6.700324099246745,-0.019089745577846484,,,
communities_crime,MNAR,0.05,dropna,42,,,,,,,,,,,,,,,,,,,,,
communities_crime,MNAR,0.05,dropna,123,,,,,,,,,,,,,,,,,,,,,
communities_crime,MNAR,0.05,dropna,999,,,,,,,,,,,,,,,,,,,,,
communities_crime,MNAR,0.05,mean,42,0.19982472386718703,0.27416814097690867,,,,,,,,,,,0.1677570830990432,0.20539301355941497,0.41275951160479674,0.10978593750000001,0.1443420628013539,0.7099783144355194,0.11610885275524932,0.14686297865521977,0.6997594674517906
communities_crime,MNAR,0.05,mean,123,0.18578594155260827,0.25643154354313796,,,,,,,,,,,0.1627469126407238,0.1950021311762863,0.5164065226710522,0.14574374999999995,0.178601635105897,0.5943302914623543,0.14540483061568188,0.1801401990317932,0.5873109028202705
communities_crime,MNAR,0.05,mean,999,0.18742903342721506,0.25956963312178444,,,,,,,,,,,0.1537664722102705,0.22416057285117044,0.2170948894933521,0.13396406249999998,0.16745830311229717,0.5630778675712883,0.13167107303101133,0.16561857569482982,0.572625344979674
communities_crime,MNAR,0.05,median,42,0.21287158469945353,0.2975452622041045,,,,,,,,,,,0.16829300679282558,0.21262286024295604,0.3706900921444122,0.11582187500000002,0.1486818100004167,0.6922767319673255,0.1126357494020522,0.1457292859550895,0.7043769243237396
communities_crime,MNAR,0.05,median,123,0.19777868852459016,0.27927954246870657,,,,,,,,,,,0.17126983491939288,0.2118612880299832,0.429172436751699,0.13924999999999996,0.17205918676432244,0.6235065277470312,0.13992265290352818,0.17331131382235918,0.6180068738480062
communities_crime,MNAR,0.05,median,999,0.1925792349726776,0.273611247491945,,,,,,,,,,,0.14699340745579653,0.2087141761172582,0.3212738717449245,0.13842656250000002,0.1723473921872623,0.5371928016247279,0.12445872363309933,0.1595474994229981,0.6033835927002469
communities_crime,MNAR,0.05,most_frequent,42,0.2058415300546448,0.2841933267945177,,,,,,,,,,,0.15665640595768887,0.19639138505335632,0.46310479756435163,0.11120312500000001,0.14393051709071292,0.7116297668778708,0.10932460073043113,0.14306964272435857,0.7150690392587205
communities_crime,MNAR,0.05,most_frequent,123,0.1811256830601093,0.2464763702525988,,,,,,,,,,,0.14148189281750842,0.1899152321801368,0.5413078407422334,0.14312968749999994,0.17195904354307737,0.6239446595041731,0.1384569868430294,0.17011859613603778,0.6319512905706085
communities_crime,MNAR,0.05,most_frequent,999,0.1914153005464481,0.26545506859471146,,,,,,,,,,,0.17369876056367545,0.2185672706200448,0.25567787192042524,0.13717031249999997,0.17229223402768332,0.537488988390834,0.12561015321383842,0.15715287604684292,0.6151997555667139
communities_crime,MNAR,0.05,constant,42,0.20774863387978143,0.28382073153713283,,,,,,,,,,,0.1592653904915361,0.2039981501485533,0.4207085538330304,0.10986875000000002,0.14434930940257387,0.7099491929969564,0.1149455022148109,0.14620493906278878,0.7024439770465813
communities_crime,MNAR,0.05,constant,123,0.19350273224043715,0.273514966973418,,,,,,,,,,,0.15846833253267228,0.21284763270496512,0.42384495701712144,0.13966406249999996,0.17246807992712734,0.6217149520345981,0.13951275919260264,0.17255481801669525,0.621334360179406
communities_crime,MNAR,0.05,constant,999,0.19795628415300545,0.2719854142665935,,,,,,,,,,,0.1502611573523784,0.18777364226851384,0.4506363331129962,0.1476578125,0.18193253686119482,0.4842830291786854,0.13003576606745615,0.16439309722476797,0.5789265797353211
communities_crime,MNAR,0.05,knn3,42,0.1899927140255009,0.2623105497867889,,,,,,,,,,,0.17065740164465415,0.21371903652899715,0.36418455631920144,0.10518437500000002,0.1415505397817331,0.7210876680038552,0.1126065724161806,0.14444427880860167,0.7095674105775657
communities_crime,MNAR,0.05,knn3,123,0.1817887067395264,0.25443013457903624,,,,,,,,,,,0.15658479769763683,0.20022723368668796,0.4901434377119267,0.14169062500000001,0.17591723551147567,0.6064331578984954,0.13705882706033531,0.16940854312916528,0.6350172540970651
communities_crime,MNAR,0.05,knn3,999,0.190551912568306,0.2706218412010261,,,,,,,,,,,0.14140158359347496,0.1934159929662974,0.4171249902002473,0.1417703125,0.174270149928925,0.526808775325986,0.1388911247911241,0.16812670564794807,0.5595829952602385
communities_crime,MNAR,0.05,knn5,42,0.1851103825136612,0.25594351323527054,,,,,,,,,,,0.1650020219781573,0.2168639277239207,0.3453347398953782,0.10598749999999998,0.1418506542988082,0.7199037180729804,0.10649926044026745,0.13680472850787725,0.7394765178369254
communities_crime,MNAR,0.05,knn5,123,0.18726338797814207,0.2620103948215328,,,,,,,,,,,0.15237327479960716,0.1972881287438953,0.5050017926692902,0.13813437499999998,0.16763947924042233,0.6426001836213142,0.13594485609792417,0.17062872435212711,0.6297406735268177
communities_crime,MNAR,0.05,knn5,999,0.19211475409836068,0.2732203138324645,,,,,,,,,,,0.14943628429945377,0.20230973967829957,0.36228849103436167,0.13681875,0.16843851530306245,0.5579478758752332,0.1311329548569936,0.1642546387521187,0.5796355709500063
communities_crime,MNAR,0.05,knn7,42,0.18318345042935205,0.25821648105285644,,,,,,,,,,,0.16706902160365816,0.21029623148137438,0.38438720520328706,0.10797187500000001,0.14391878460611038,0.7116767779147744,0.11037700741364043,0.14045857178001955,0.7253743148901204
communities_crime,MNAR,0.05,knn7,123,0.18454254488680716,0.26313796178023025,,,,,,,,,,,0.16907281278346176,0.21344319345267146,0.4206162118280179,0.13950312499999998,0.17294359991049102,0.6196261008041895,0.13878493140514503,0.17333919724685845,0.6178839490016144
communities_crime,MNAR,0.05,knn7,999,0.19266354410616704,0.2718493267034683,,,,,,,,,,,0.15776535918566797,0.22028956887963186,0.2439012181739425,0.13361093750000003,0.17027303946529526,0.5482663430803566,0.1294591507257257,0.16057668762225663,0.5982502062623621
communities_crime,MNAR,0.05,iterative,42,0.18673561524204388,0.2646467902555007,,,,,,,,,,,0.1703916111617965,0.21193114778728894,0.37477801977240766,0.11010468749999999,0.14772208757071503,0.6962365407280632,0.11483636399709252,0.15027643965582735,0.6856405996657706
communities_crime,MNAR,0.05,iterative,123,0.18648251112064232,0.25717021895344455,,,,,,,,,,,0.15343405691020023,0.20313581496020766,0.4752230869404773,0.14050468749999995,0.16871731674238416,0.6379896072944298,0.13453167940922894,0.16506909552943513,0.6534760452417641
communities_crime,MNAR,0.05,iterative,999,0.1873051601897035,0.26608719797255714,,,,,,,,,,,0.14751245388095696,0.20013505990930916,0.3759246578805818,0.13356249999999997,0.1693238991179331,0.5532884375079646,0.13172575536657974,0.1627588185202671,0.5872569875317586
communities_crime,MNAR,0.05,gain,42,0.3605573770491803,0.43354026164814885,,,,,,,,,,,0.24066053921568628,0.27331068254039376,-0.039819291828458336,0.24004367647058827,0.27296518841259065,-0.03719206635958949,,,
communities_crime,MNAR,0.05,gain,123,0.3828688524590164,0.45262832917481505,,,,,,,,,,,0.23081556372549017,0.28645443072732196,-0.04354890588850191,0.23078125,0.28632207639650653,-0.042584799252289196,,,
communities_crime,MNAR,0.05,gain,999,0.36771038251366117,0.4512984908781022,,,,,,,,,,,0.22192095588235294,0.259377300715189,-0.04822522132624574,0.22160252450980397,0.25906897014472674,-0.04573458100992678,,,
adult,MNAR,0.1,dropna,42,,,,0.8105553367467507,0.7173506864653578,0.7910577933065416,0.8448207955888145,0.7879365636585027,0.8378130042787685,0.8613627412367074,0.8081697343093468,0.8540422376655523,,,,,,,,,
adult,MNAR,0.1,dropna,123,,,,0.7846332945285215,0.7230751268610941,0.7733856293250904,0.8434225844004657,0.8097237519016631,0.8405793910637755,0.8410942956926659,0.806199208870109,0.8378872026650782,,,,,,,,,
adult,MNAR,0.1,dropna,999,,,,0.7846225104214914,0.7272790987457558,0.7715899168588243,0.8221398795738768,0.7866073634791204,0.817461364401355,0.842056507642427,0.8095468330152729,0.8374278880486506,,,,,,,,,
adult,MNAR,0.1,mean,42,21907.792524431083,58924.85303022155,0.49173485183547105,0.8212271973466003,0.7218758926247227,0.8035659683718086,0.8485351022664456,0.7875181057108762,0.8434744807241845,0.8608070757324489,0.8035207701556606,0.8556578766849038,,,,,,,,,
adult,MNAR,0.1,mean,123,38088.97500460489,100073.54544090506,0.45054732419283505,0.8201216141514649,0.712251225646981,0.8030781706806408,0.8543946932006633,0.7895791721223335,0.8497853025582403,0.8666666666666667,0.8072113540440854,0.8624054855907898,,,,,,,,,
adult,MNAR,0.1,mean,999,13154.645825814694,43914.08049671571,0.3697478991596639,0.8190160309563295,0.7260010224073761,0.8053373532285422,0.8490878938640133,0.7858925789672557,0.8436994451579202,0.8720840243228303,0.8184565768436791,0.8674914377913571,,,,,,,,,
adult,MNAR,0.1,median,42,13366.599108064278,46586.88467618374,0.4327454666076957,0.833167495854063,0.7537788907503976,0.8224865133527715,0.8526257600884467,0.7928083423229054,0.8475178941681382,0.8720840243228303,0.8189498551305079,0.8671501371835432,,,,,,,,,
adult,MNAR,0.1,median,123,14681.737173816895,47578.4496465045,0.5355484298982751,0.8172470978441128,0.7119915105659178,0.801751350265666,0.8519624101713654,0.7887423958849957,0.8483209986775062,0.8702045328911,0.8123934128769259,0.8660825689466519,,,,,,,,,
adult,MNAR,0.1,median,999,15882.481239864366,50249.940593931875,0.39421163202122955,0.8212271973466003,0.7292429579221504,0.8076703396013808,0.8390270867882809,0.7738788825741316,0.8341963239629269,0.8633499170812604,0.8084283296082401,0.8594034557059536,,,,,,,,,
adult,MNAR,0.1,most_frequent,42,14619.73728438744,46251.0073155335,0.45491486068111453,0.8187949143173023,0.7211721098814081,0.8022508403966455,0.8567164179104477,0.7991287339581546,0.8519838351697885,0.8708678828081813,0.8171355093215789,0.8658486237714969,,,,,,,,,
adult,MNAR,0.1,most_frequent,123,13383.89499484004,44409.697129991095,0.4186200796107917,0.8196793808734107,0.7195831785509533,0.8059541244113565,0.8529574350469873,0.7867823016965605,0.8480195802861695,0.867551133222775,0.8067662545596481,0.8626384976517357,,,,,,,,,
adult,MNAR,0.1,most_frequent,999,14382.834586466166,46492.31482047316,0.5492868199911544,0.8206744057490326,0.7254428063533376,0.8058006136151453,0.8541735765616363,0.7950528501399396,0.8497559512649965,0.8718629076838033,0.819733124020728,0.8679081605267976,,,,,,,,,
adult,MNAR,0.1,constant,42,21611.315347191507,65009.290766863014,0.40449469261388765,0.8106135986733002,0.6851302915130032,0.7828138817630067,0.8530679933665009,0.7949303909509695,0.8485893699246067,0.8690989496959646,0.8158755073821864,0.8645241195731681,,,,,,,,,
adult,MNAR,0.1,constant,123,15980.783613445377,49581.610828744044,0.3815236620964175,0.8055279159756772,0.6559425590993991,0.7728970391654764,0.8543946932006633,0.7897282783879176,0.849843807150245,0.8692095080154781,0.8103145828098264,0.8648040741260872,,,,,,,,,
adult,MNAR,0.1,constant,999,17727.819327731093,52982.133068249925,0.4761996904024768,0.8150359314538419,0.7003318566129595,0.7924681711965489,0.8525152017689331,0.7919914816361999,0.8477517034022658,0.8739635157545605,0.8231902485477365,0.8702762473293898,,,,,,,,,
adult,MNAR,0.1,knn3,42,21854.55836896162,65368.91282705409,0.394875055285272,0.8223327805417358,0.7339132635349952,0.8092920040595373,0.854726368159204,0.7951100501274113,0.8494233384347116,0.8689883913764511,0.8141898483574754,0.8637785136097853,,,,,,,,,
adult,MNAR,0.1,knn3,123,16412.411850705194,47936.7579252624,0.4603604599734631,0.814262023217247,0.7051059542840872,0.7976000028821836,0.8509673852957435,0.7830422071100225,0.8456257095561828,0.8685461580983969,0.8092843549704443,0.8640915322781878,,,,,,,,,
adult,MNAR,0.1,knn3,999,13939.420118924763,43862.48968705769,0.35559486952675806,0.8131564400221116,0.7149536617537763,0.7980995439003515,0.8497512437810946,0.7874124801862611,0.8446221050043043,0.8703150912106136,0.8166325557710594,0.8659384398742054,,,,,,,,,
adult,MNAR,0.1,knn5,42,26027.467683915675,73939.0423304539,0.5199579831932774,0.8226644555002764,0.7269613821138212,0.8064011881274148,0.8479823106688779,0.7852730241142871,0.8422989608440653,0.8658927584300719,0.8097345774998397,0.8605329320449928,,,,,,,,,
adult,MNAR,0.1,knn5,123,13764.5171679198,44547.04342701828,0.42365103936311366,0.8225538971807629,0.7203547334895934,0.807508116864122,0.8485351022664456,0.7802912336846739,0.8434178274551165,0.8655610834715313,0.8021363984317017,0.8598886550887463,,,,,,,,,
adult,MNAR,0.1,knn5,999,15525.911484593838,49205.22384878776,0.46834918177797435,0.8181315644002212,0.7186752380795899,0.8018020857573952,0.85085682697623,0.7896171610475429,0.8460254189060364,0.8715312327252626,0.8184442242879894,0.8672330410791451,,,,,,,,,
adult,MNAR,0.1,knn7,42,13973.851261557256,46722.05345178256,0.36518686421937196,0.8162520729684909,0.7136055004972395,0.7978647829782575,0.8530679933665009,0.7932227142056751,0.8478902575410368,0.8698728579325594,0.8159449779135841,0.8649052366317919,,,,,,,,,
adult,MNAR,0.1,knn7,123,13671.84678081759,44446.20601738664,0.47042237947810706,0.814262023217247,0.7030705919594809,0.7967446017074418,0.8558319513543394,0.7913970702051116,0.8511662865963687,0.8646766169154229,0.8035649396735274,0.8600493303532021,,,,,,,,,
adult,MNAR,0.1,knn7,999,25648.246266927825,72786.46017632661,0.44557164971251656,0.8147042564953013,0.7143596519908235,0.7984948874408566,0.8512990602542841,0.789388272305109,0.8461356197422097,0.8698728579325594,0.8155698502384494,0.8653033505613966,,,,,,,,,
adult,MNAR,0.1,iterative,42,14832.680601259965,47241.664613026354,0.4284332153914197,0.8200110558319513,0.7284065134364193,0.8059207321586999,0.8543946932006633,0.795500085672777,0.8494322097892695,0.8686567164179104,0.8146322502684914,0.8638107782296152,,,,,,,,,
adult,MNAR,0.1,iterative,123,26219.414409085217,69484.11022737251,0.47584033613445376,0.7995577667219458,0.667520037954646,0.7755361658918247,0.8528468767274737,0.7860478828623356,0.8476790083853153,0.8643449419568823,0.8032595038948918,0.8597756542288326,,,,,,,,,
adult,MNAR,0.1,iterative,999,14563.537345188844,47085.86151679168,0.3765479876160991,0.8132669983416252,0.7079268162001091,0.7950962047726634,0.8511885019347706,0.7904021775942809,0.8464963118399187,0.8634604754007739,0.8058197737643894,0.8583958601798822,,,,,,,,,
adult,MNAR,0.1,gain,42,11599.267982497877,42557.01427525398,0.45931003980539586,0.7457158651188502,0.42716909436352124,0.637093541510658,0.7952459922609176,0.6969686115709584,0.7817760192911815,0.7506909894969597,0.4577730383204584,0.6536244662656371,,,,,,,,,
adult,MNAR,0.1,gain,123,19135.433566039686,58651.45347638341,0.5096472799646175,0.8196793808734107,0.7050994382186773,0.7998646515210934,0.8526257600884467,0.7885909307623302,0.8485737369390439,0.8640132669983416,0.8026020227111427,0.859363297658855,,,,,,,,,
adult,MNAR,0.1,gain,999,14815.12480937748,44619.39882214144,0.44999447147279964,0.8045328911000553,0.6903199629675073,0.7837820259487203,0.839690436705362,0.7729079008882656,0.8341082063924142,0.8627971254836927,0.8044065708380963,0.8575157458951492,,,,,,,,,
bank_marketing,MNAR,0.1,dropna,42,,,,0.9006211180124224,0.7144440749362598,0.8848676759059778,0.9006211180124224,0.7144440749362598,0.8848676759059778,0.906832298136646,0.7397629310344828,0.8938811844077961,,,,,,,,,
bank_marketing,MNAR,0.1,dropna,123,,,,0.8966789667896679,0.6386666666666666,0.8718917589175891,0.8966789667896679,0.7120522161505768,0.8881708215989265,0.915129151291513,0.774534273828902,0.9105302534305864,,,,,,,,,
bank_marketing,MNAR,0.1,dropna,999,,,,0.7603305785123967,0.6344791666666667,0.7284245867768595,0.7520661157024794,0.6325910931174089,0.7243617626392745,0.7727272727272727,0.6825131789232641,0.7566425893358604,,,,,,,,,
bank_marketing,MNAR,0.1,mean,42,654.8267221408585,1788.6347606371744,0.5026927437641724,0.8030592734225621,0.6487214172839255,0.7756049432440547,0.834289356277884,0.7341357358484664,0.8230571745474821,0.8413001912045889,0.758695446737783,0.8356312381529454,,,,,,,,,
bank_marketing,MNAR,0.1,mean,123,315.2664587959798,1810.8858460367712,0.5045351473922902,0.8196303377947738,0.7138346722349507,0.8084297484640168,0.8483110261312938,0.7721803025052589,0.8437784361910448,0.8534098151688974,0.7840963480591585,0.8506029706065233,,,,,,,,,
bank_marketing,MNAR,0.1,mean,999,516.1448685964433,1431.668822208507,0.5520124716553289,0.8317399617590823,0.7489539140342796,0.8229192507917338,0.8476736775015934,0.7791422858438587,0.8422633044759827,0.8489483747609943,0.7818866171494333,0.8439380135601304,,,,,,,,,
bank_marketing,MNAR,0.1,median,42,237.82079081632654,1049.5725597462883,0.5899943310657596,0.8406628425748884,0.749353334798767,0.8317922251351808,0.8534098151688974,0.7737492163009405,0.8469069091388601,0.8623326959847036,0.7972383094816446,0.8598431468945978,,,,,,,,,
bank_marketing,MNAR,0.1,median,123,242.34311224489795,1030.6535292423202,0.6139455782312925,0.8183556405353728,0.712518571712365,0.8073494747649129,0.851497769279796,0.7781904272469189,0.8475154413866575,0.8546845124282982,0.786878565607172,0.8522327719782689,,,,,,,,,
bank_marketing,MNAR,0.1,median,999,286.4587281341108,1278.1134432817748,0.48696145124716556,0.7858508604206501,0.6274928774928775,0.7521049754956701,0.8368387507966858,0.7538582213942543,0.8271834971011229,0.8374760994263862,0.7628871355922058,0.831119085463246,,,,,,,,,
bank_marketing,MNAR,0.1,most_frequent,42,266.0125728862974,1358.715554987831,0.463718820861678,0.8419375398342893,0.7501464016027123,0.8326715574260544,0.8495857233906947,0.7725796466264421,0.8446937710880368,0.8648820905035054,0.7970681686181298,0.8609941920051156,,,,,,,,,
bank_marketing,MNAR,0.1,most_frequent,123,236.90051020408163,1039.2260609501755,0.5172902494331065,0.8151688973868706,0.707832485745107,0.804107942243976,0.8553218610579987,0.7810067235829595,0.8503620980536472,0.8534098151688974,0.7827047766773285,0.8500918133625891,,,,,,,,,
bank_marketing,MNAR,0.1,most_frequent,999,535.9644679300292,1437.6909158935578,0.5487528344671202,0.7947737412364564,0.6585626621972318,0.7692083923955928,0.8279158699808795,0.7443626173096975,0.8193463056043481,0.8298279158699808,0.7532677419259843,0.8237836916112443,,,,,,,,,
bank_marketing,MNAR,0.1,constant,42,292.1140670553936,995.7941378691568,0.38846371882086167,0.834289356277884,0.7286406087858872,0.8209079010286423,0.8604206500956023,0.7877682844802187,0.855434703435723,0.8655194391332058,0.8004400386992938,0.8625414754972791,,,,,,,,,
bank_marketing,MNAR,0.1,constant,123,263.73287172011663,1221.0992044581308,0.4423185941043084,0.8177182919056724,0.709728626208995,0.8059827378487712,0.8419375398342893,0.7599366267046379,0.8362144662897989,0.8597833014659019,0.7934834633609342,0.857098493623631,,,,,,,,,
bank_marketing,MNAR,0.1,constant,999,273.3356413994169,1691.3684882289137,0.5164399092970522,0.8272785213511791,0.7361760452001238,0.8157177949849389,0.8463989802421925,0.7725574051518023,0.8390478614692117,0.8553218610579987,0.7906619167885778,0.8503537231382151,,,,,,,,,
bank_marketing,MNAR,0.1,knn3,42,267.51172254616137,1099.6138453033404,0.5736961451247166,0.8362014021669854,0.7413948017682735,0.826720742127114,0.851497769279796,0.7736871200926604,0.8460002777611396,0.8572339069471001,0.786524388466136,0.8534752614464508,,,,,,,,,
bank_marketing,MNAR,0.1,knn3,123,888.9234086491739,2495.8401147552713,0.5639172335600907,0.8183556405353728,0.7074685742883218,0.8053843791627883,0.8540471637985978,0.7765520200748142,0.8480924503739348,0.8444869343530912,0.7679725569104705,0.8404106967090892,,,,,,,,,
bank_marketing,MNAR,0.1,knn3,999,397.0119047619048,1250.2691232480538,0.5528628117913832,0.82855321861058,0.7422208676861926,0.8187600114021967,0.8489483747609943,0.7763323859791582,0.8417192662581047,0.8393881453154876,0.767844896425384,0.83396695768432,,,,,,,,,
bank_marketing,MNAR,0.1,knn5,42,278.121610787172,1454.6905766961477,0.4897959183673469,0.8056086679413639,0.6623489974084107,0.7821993088621045,0.8317399617590823,0.7333748725501303,0.8216247689548039,0.8374760994263862,0.751752367254729,0.831246717587448,,,,,,,,,
bank_marketing,MNAR,0.1,knn5,123,295.4649052478134,1111.4688947455436,0.5202664399092971,0.8209050350541747,0.7144495747077229,0.8092371610078516,0.8368387507966858,0.741454421866793,0.8268299020107578,0.8502230720203952,0.7706974878497002,0.8441123399033829,,,,,,,,,
bank_marketing,MNAR,0.1,knn5,999,253.93571428571428,1058.6837113947654,0.5542800453514739,0.8304652644996813,0.7436702796721762,0.8201981688136237,0.8457616316124921,0.7752095765842568,0.8398220956943017,0.8483110261312938,0.7829497105391644,0.8440598836537571,,,,,,,,,
bank_marketing,MNAR,0.1,knn7,42,305.75861620158264,1382.240778654491,0.5864512471655329,0.8374760994263862,0.7427797746900107,0.8278274192799279,0.8483110261312938,0.7675028764687424,0.8421958148054791,0.8527724665391969,0.7776471042940043,0.8480771313988725,,,,,,,,,
bank_marketing,MNAR,0.1,knn7,123,280.2712411495211,1081.4180225779644,0.6010487528344671,0.8132568514977693,0.7044489175849926,0.8019417407232264,0.840025493945188,0.7567572575549539,0.8341295948543762,0.8495857233906947,0.774593117822949,0.8452767559989568,,,,,,,,,
bank_marketing,MNAR,0.1,knn7,999,276.0384214910454,887.7449576596099,0.5776643990929705,0.8349267049075845,0.7466965034267603,0.8233977044981032,0.8527724665391969,0.7838462754172468,0.8464710878926077,0.8463989802421925,0.7791050966669685,0.8416588798979793,,,,,,,,,
bank_marketing,MNAR,0.1,iterative,42,254.86061185957712,1130.803549825147,0.4247448979591837,0.8451242829827916,0.7560760740011401,0.8363885409624398,0.858508604206501,0.7846166213208013,0.8533626989783347,0.8578712555768006,0.7890906570139455,0.8547239290800627,,,,,,,,,
bank_marketing,MNAR,0.1,iterative,123,287.2094319727394,1446.1671715617124,0.5063775510204082,0.8221797323135756,0.7206162702756176,0.8121951636354254,0.8527724665391969,0.7786357637007825,0.8482818072262974,0.8597833014659019,0.7917028733634573,0.8564437932869636,,,,,,,,,
bank_marketing,MNAR,0.1,iterative,999,274.54362815014935,1043.8404561811374,0.46102607709750565,0.8183556405353728,0.7193179243216371,0.8048601577465913,0.8419375398342893,0.7681837029411345,0.8352705263298233,0.8355640535372849,0.7632836512146857,0.8303952127714243,,,,,,,,,
bank_marketing,MNAR,0.1,gain,42,309.7667996403185,1391.2051320065532,0.49929138321995464,0.8362014021669854,0.7154875158490541,0.8164761389428223,0.8336520076481836,0.7250814835203566,0.8192273234080767,0.8368387507966858,0.7382259552969515,0.8257793718621361,,,,,,,,,
bank_marketing,MNAR,0.1,gain,123,317.06293176123694,1825.033401389636,0.4815759637188209,0.8164435946462715,0.7032624113475177,0.8028945572235104,0.8419375398342893,0.7636520015160791,0.837602792419106,0.8444869343530912,0.7704655011151882,0.8413300157638202,,,,,,,,,
bank_marketing,MNAR,0.1,gain,999,255.3588408106402,1282.2946209091228,0.4990079365079365,0.8240917782026769,0.7328326974616133,0.8129456309365929,0.8457616316124921,0.7723469314339161,0.8386755887220796,0.8387507966857871,0.7662050138849215,0.8330234980436134,,,,,,,,,
air_quality_uci,MNAR,0.1,dropna,42,,,,,,,,,,,,,0.6684687291667873,0.8410923560796407,0.9931116651817995,0.2552127659574484,0.5786271169116894,0.9967399486436248,0.6216157379372031,0.9580817400763119,0.9910621718000788
air_quality_uci,MNAR,0.1,dropna,123,,,,,,,,,,,,,0.49500456609861243,0.6020475757288672,0.9958567759980634,0.24336065573770493,0.42600879310558804,0.9979254977192151,0.5721314721956512,0.9533174787984522,0.9896115225473804
air_quality_uci,MNAR,0.1,dropna,999,,,,,,,,,,,,,0.5140937369641452,0.6422716440519252,0.9913747103177237,0.12227083333333234,0.21039917419039303,0.9990743980635812,0.5050823365270855,0.7325399590393517,0.9887798456224579
air_quality_uci,MNAR,0.1,mean,42,150.69867787960445,245.04352255511253,,,,,,,,,,,0.6537879091195941,0.8670363423366078,0.9873652579863716,0.13995180722891642,0.34454875326068746,0.998004769196895,0.3856391066966653,0.6222944140413588,0.9934914599643204
